#公安部对30人发出A级通缉令# 一个人贩子判死刑前说出的话，让人目瞪口呆！ 问：你为什么要贩卖儿童？答：钱来得快又比较简单。   问：你不知道是犯罪吗？答：不就是一个小孩吗？他们可以再生呗！   问：你参与过多少次贩卖儿童的犯罪行为？最多一次拐了几个？答：记不清了，每个月都卖好几个。最多一次好像拐了3-4个，记不清了。   问：你知道被贩卖儿童的去向吗？答：全国各地都有，有专门的人卖，我就负责拐。上面人不允许我知道孩子下落，说是怕警察查到他们。   问：你的作案手法？答：哄得听的就骗，太机灵的就抢，不听话的就打晕带走，大人不留神就下手了。   问：你是不是瞄准了一些儿童作案的？答：看着健康的就留意一下，穿着漂亮的也留意，质量好的才能卖个好价钱。   问：拐卖过程中你是否曾杀害儿童？答：（沉默了一会，点头）那娃哭声太大，差点把人招来，和我一伙的怕事，就把娃丢河里了。这是他干的，不是我！   面对他回答的每一句，我们的心都在滴血。让我们心惊的是他已经不记得贩卖了多少的儿童，让多少家庭破碎，光是一想就恨得牙痒痒！ 有媒体称，中国每年失踪儿童有20万，而找回率仅有0.1%。这也就意味着剩下99.9%的家庭，都在破碎的边缘。孩子的被拐，改写的不仅是孩子的人生，同样是父母的人生。对这些拐卖人口的犯罪团伙要严厉打击。                ,严惩不贷！;买孩子的、卖孩子的都得拉出去枪毙五分钟;也许他们在面对枪毙的那一刻还在纳闷“不就是一个小孩吗？至于吗？”;,2019/12/26 23:55,rumor
#人贩子梅姨落网，在湖南郴州已落网 深圳·中信城市广场,,2019/11/17 11:05,rumor
注意了，武汉江夏洪山附近人贩子当街抢人，三个女大学生被拉上面包车，女孩子以后晚上还是不要出门了，出门带刀保护自己，不要给人贩子机会 武汉·和平街区 用户5231408953的秒拍视频,这样了都还不实？;博主太闲了，没事做？;,2018/3/28 0:00,rumor
请所有家长注意了，挨千刀的狼又来了，昨天贵阳被偷了三个孩子，普定也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被人及时发现，偷孩子的两个人被抓了起来，现关在贵阳市派出所。根据他们交代，这一次他们这个团伙派了一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天惠水县偷了5个孩子，最小4岁，最大12岁，现已全城戒严。在微信圈发一下，提醒各位父母，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 昨天晚饭时，安顺一妇女一个1岁多的小孩被3疑犯抢走 注意了 ，皖M.68815奥迪车，在各学校门口抢小孩！！！110已经证实！！全市通缉！！不求点,经核实，此为不实消息，请勿造谣勿传谣，尽快删除。;,2018/1/2 9:32,rumor
人贩子太可恶了！大家帮忙转发吧！本人：王国军18637060228今天上午的5岁女儿在燕郊，102国道东，新锐时代东侧，新时代双语幼儿园门口附近被人拐走了，女儿能说出她妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老爷爷都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 王国军18637060228如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你必有重谢  50万元整  谁的群多大家帮忙转发一下！好 人一生平安。 三河·燕郊       ,,2017/11/20 23:13,rumor
昨天成都被偷了三个孩子，崇州也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被人及时发现，偷孩子的两个人被抓了起来，现关在东关派出所。根据他们交代，这一次他们这个团伙派了一千多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天茌平县偷了5个孩子，最小4岁，最大12岁，现已全城戒严。在微信圈发一下，提醒各位父母，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 昨天晚饭时，大丰一妇女一个1岁多的小孩被3疑犯抢走 注意了 ，川j68815奥迪车，在各学校门口抢小孩！！！110已经证实！！全市通缉！！不求点,这个已经多次辟谣了，还发？？？;,2017/11/14 8:56,rumor
🍂为这个爸爸的机智👏！一个丢孩子的真事，我觉得应该广泛宣传一下，家长在商场发现孩子丢了，跟保安反映，保安无动于衷，孩子爸抄起灭火器就把周大福柜台给砸了，然后警铃大作，保安全体出动，商场所有门都关了，然后他们说孩子丢了，最后在一个厕所里找到了孩子，孩子的头发已经被剃了，衣服也已经换了，这不是玩笑，这么短的时间小孩就换了个发型和衣服！可想人贩子有多少心思，不需点,,2017/10/11 7:50,rumor
请所有家长注意了，挨千刀的狼又来了，昨天在六枝被偷了三个孩子，开阳县也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被人及时发现，偷孩子的两个人被抓了起来，现关在修文派出所。根据他们交代，这一次他们这个团伙派了一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。前天重庆偷了5个孩子，最小4岁，最大12岁，现已全城戒严。在微信圈发一下，提醒各位父母，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 昨天晚饭时，城关一妇女一个1岁多的小孩被3疑犯抢走 注意了 ，皖M.68815奥迪车，在各学校门口抢小孩！！！110已经证实！！贵阳全市通缉！！不求点,,2017/10/6 23:52,rumor
今天中午发生在湖南省娄底涟源市六亩塘镇扶科村的一个真实的事件，7个人贩子团伙来到扶珂村，开着白色现代越野车已卖被子为由见小孩就抱，在抱小孩上车的瞬间被村民看到，村民们努力追捕救出了小孩，幸好没酿成悲剧，🙏🙏🙏7个人已被抓了2个，警察的到来，在他们身上搜出了地图上画了好多圈圈，所有提醒广大市民看好自家的小孩，千万要警惕。这种人就算枪毙也是太便宜了[发怒][发怒]@红网 @长沙头条 @红网 娄底·涟源汽车站,回复@i鹿晗是我男神啊:不是 公安应该只是安抚群众的心 确实是抢了孩子;回复@曦妤ii:恩，人家微信公安都澄清了，麻烦你看下再来回话;回复@i鹿晗是我男神啊:说是卖棉被的，但是你有见过大夏天的还开着那么好的车，一个团伙来山沟沟里卖棉被的么？你信？;,2017/6/28 19:04,rumor
昨天郯城县被偷了三个孩子，李庄也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被人及时发现，偷孩子的两个人被抓了起来，现关在东关派出所。根据他们交代，这一次他们这个团伙派了一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天丰县偷了5个孩子，最小4岁，最大12岁，现已全城戒严。在微信圈发一下，提醒各位父母，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 昨天晚饭时，河东太平一妇女一个1岁多的小孩被3疑犯抢走 注意了 ，冀j68815奥迪车，在各学校门口抢小孩！！！110已经证实！！临沂全市通缉！！不求点,,2017/4/20 21:19,rumor
中国公民在澳洲闯红灯被击毙！？行人闯红灯，这在中国是多么平常的不能再平常的事情了。难道是澳洲警察执法过于严格了？！在中国别说行人闯红灯，自行车、电动车等等根本无视交通信号的存在。这一切皆归功于咱们所谓的“人性化”交通法规，非机动车、行人与机动车发生事故，无论谁的责任机动车都得赔偿前者。中国这特殊的法规就产生了特殊的职业“碰瓷”。笔者没去过国外，但是听国外旅游回来的人讲，国外行人和机动车各行其道，各自严格遵守交通信号，街上根本看不到警察，也听不到汽车喇叭声。据说法律责任分的很清楚，即使是行人违规被机动车撞到，不仅机动车无责，而且由此对机动车造成的损坏行人也得承担赔偿责任。笔者没有那么高的学识关心政治，不是笔者崇洋媚外，贬低咱自己的同胞。说实话，咱国人的确宠不得，但凡能钻一点空子就绝不放过。据说是“猫论”毁了这几代人，，自上而下都没有信仰，不讲道德。。。。高官是卖官、卖资源、卖土地、卖项目，小官吃、拿、卡、占、要，有点头脑胆量的就造假、诈骗、偷孩子，甚至偷尸体。，剩下的普通百姓也能偷就偷点，能占就占点，能讹就讹点，就连老头老太太摔倒都会去讹诈扶起他的人。“乱世须用重典”，在这种大环境下，制定这种所谓的“人性化”交通管理赔偿法，无形中助长了人们的交通恶习，更加淡漠了交通法规，片面地加重机动车管理处罚并不能杜绝事故的发生。那名外国警察击毙了闯红灯者，只不过是提前了若干时间结束了她的生命，因为她这种无视交通安全的行为早晚会被葬身车轮之下，如果在中国，她不仅害了自己，更害了其他的驾驶人。说这些只是自己的一些看法，不是我冷血，更谈不上反动。我真心地希望咱们的国家繁荣昌盛，真正文明，和谐，不再听回来的人用羡慕的口吻大,,2017/3/17 10:31,rumor
请所有家长注意了，挨千刀的狼又来了，昨天富宁县被偷了三个孩子，归朝也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被人及时发现，偷孩子的两个人被抓了起来，现关在开远派出所。根据他们交代，这一次他们这个团伙派了一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天个旧偷了5个孩子，最小4岁，最大12岁，现已全城戒严。在微信圈发一下，提醒各位父母，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 昨天晚饭时，南关一妇女一个1岁多的小孩被3疑犯抢走 注意了 ，皖M.68815奥迪车，在各学校门口抢小孩！！！110已经证实！！全市通缉！！不求点,,2017/3/23 17:38,rumor
。昨天平南县大安镇被偷了三个孩子，桂平市木乐镇四合村也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被人及时发现，偷孩子的两个人被抓了起来，现关在桂平市公安局（打拐办处）根据他们交代，这一次他们这个团伙派了一百单八条好汉，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天张晓清偷了5个孩子，最小4岁，最大12岁，现已全城戒严。在微信圈发一下，提醒各位父母，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 昨天晚饭时，三合一妇女一个1岁多的小孩被3疑犯抢走 注意了 ，桂A （6W059）奥迪车，在各学校门口抢小孩！！！110已经证实！！贵港市全市通缉！！不求点,你好，我们已关注你发的贴文。根据《计算机信息网络国际联网安全保护管理办法》（公安部令第33号）第五条的规定，不得制作、复制和传播捏造或者歪曲事实、散布谣言、扰乱社会秩序的信息，构成违法的将予以追究法律责任。请你自行删除相关信息。;,2017/2/23 11:06,rumor
昨天尉氏黄家村被偷了三个孩子，王家也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被王云田及时发现，偷孩子的两个人被抓了起来，现关在派出所。根据他们交代，这一次他们这个团伙派佬龙一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天桑村偷了5个孩子，最小4岁，最大12岁，现已全城戒严。在朋友圈发一下，提醒各位父母，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 昨天晚饭时，城南一妇女一个1岁多的小孩被3疑犯抢走 注意了 ，冀j68815奥迪车，在各学校门口抢小孩！！！110已经证实！！全市通缉！！不求点,,2017/2/19 14:59,rumor
请所有家长注意了，挨千刀的狼又来了，昨天丰都县被偷了三个孩子，开县也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被人及时发现，偷孩子的两个人被抓了起来，现关在荔枝派出所。根据他们交代，这一次他们这个团伙派了一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天重庆偷了5个孩子，最小4岁，最大12岁，现已全城戒严。在微信圈发一下，提醒各位父母，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 昨天晚饭时，南关一妇女一个1岁多的小孩被3疑犯抢走 注意了 ，皖M.68815奥迪车，在各学校门口抢小孩！！！110已经证实！！重庆全市通缉！！不求点,请求删帖。;你好，经核查你所发布的“丰都县被偷了三个孩子，开县也丢了两个孩子”的信息系谣言，网警已辟谣，请立即将该微博删除。;你这样发谣言，要被抓的;,2017/2/18 7:59,rumor
昨天浚县被偷了三个孩子八里庄也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被有一个老人及时看见偷孩子的两个人被抓了起来，现关在派出所。根据他们交代，这一次他们这个团伙派佬龙一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天聂渡村偷了5个孩子，最小4岁，最大12岁，现已全城戒严。在朋友圈发一下，提醒各位父母，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 昨天晚饭时，浚县一妇女一个1岁多的小孩被3疑犯抢走 注意了 ，冀j68815奥迪车，在各学校门口抢小孩！！！110已经证实！！全市通缉！！不求点,回复@鹤壁代表哥:知道了，谢谢;2016年年底有人传播此消息，1人被拘留，1人被罚款，都是微信传播的;,2017/2/17 13:45,rumor
： 幼儿园的老师们，各位己作父母的人注意了，如果你不看，你肯定会后悔一辈子：昨天贵阳市被偷了三个孩子，安顺也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被老师及时发现，偷孩子的两个人被抓了起来，现关在贵阳派出所。根据他们交代，这一次他们这个团伙派菏泽一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天普定县丢了5个孩子，最小4岁，最大12岁，现已全城戒严。 微信圈发一下，提醒各位父母，暑假将至，时间很长，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。暑假期间请看管好自己的宝贝儿！为了可以怜天下父母心，人人看了一定要转发呵，转发一次可添寿一岁，,与照片为实，以凭证为依据，但是看了你会后悔。;,2017/1/12 16:13,rumor
昨天固镇县任桥镇被偷了三个孩子，李黄庄也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被人及时发现，偷孩子的两个人被抓了起来，现关在当地派出所。根据他们交代，这一次他们这个团伙派了一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天丰县偷了5个孩子，最小4岁，最大12岁，现已全城戒严。在微信圈发一下，提醒各位父母，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 昨天晚饭时，一妇女一个1岁多的小孩被3疑犯抢走 注意了 ，冀j68815奥迪车，在各学校门口抢小孩！！！110已经证实！！蚌埠全市通缉！！不求点,,2016/12/14 22:56,rumor
偷小孩2016.12.3日下午，蠡县后留史村惊现偷小孩的，视频中可以看到，村民非常愤怒，偷小孩的人开的轿车被推翻，村民已经报警，小编提醒大家，一定要看好自己的孩子，别让人贩子钻了空子！ 河北蠡县后留史村人贩子偷小孩 抓到被砸车并报警 后留史偷小孩,今天这视频转疯了;@追逐迷惑渴望 你老家刚刚发生的偷小孩;,2016/12/3 21:25,rumor
昨天冠县被偷了三个孩子，田庄也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被人及时发现，偷孩子的两个人被抓了起来，现关在清泉派出所。根据他们交代，这一次他们这个团伙派了一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天冠县偷了5个孩子，最小4岁，最大12岁，现已全城戒严。在微信圈发一下，提醒各位父母，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 昨天晚饭时，东关一妇女一个1岁多的小孩被3疑犯抢走 注意了 ，冀j68815奥迪车，在各学校门口抢小孩！！！110已经证实！！全县通缉！！不求点,回复@深圳网警:给深圳网警点赞！！;回复@深圳网警:我之所以转发微博是让有能力的人能杜绝源头。我们看到了很多，在微信里转发，这个只是其中一条，每天能的人心惶惶的;您好，我们是深圳网警。您发布的该微博信息存在不实之处，该信息已被多地警方公开辟谣。为避免不实信息的扩散，请你将微博自行删除。警方提示：根据《计算机信息网络国际联网安全保护管理办法》，利用互联网制作、复制、传播不实信息等扰乱社会秩序的，都属于违法行为。;,2016/10/26 20:15,rumor
昨天菏泽市牡丹区，开发区佃户屯乡，被偷了三个孩子，张堂也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被人及时发现，偷孩子的两个人被抓了起来，现关在佃户屯派出所。根据他们交代，这一次他们这个团伙派了一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天牡丹区偷了5个孩子，最小4岁，最大12岁，现已全城戒严。在微信圈发一下，提醒各位父母，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 昨天晚饭时，南关一妇女一个1岁多的小孩被3疑犯抢走 注意了 ，冀j68815奥迪车，在各学校门口抢小孩！！！110已经证实！！全市通缉！！不求点,您好，我们是深圳网警。您发布的该微博信息存在不实之处，该信息已被多地警方公开辟谣。助人为乐是中华民族的传统美德，感谢您对社会公益事业的关心，但为避免不实信息的扩散，请您及时删除相关信息。;不是谣言   是真的   求转发;谣言，还是删了吧;,2016/9/26 19:50,rumor
转一下帮一下孩子)这个孩子在被人贩子运送途中掉下了车，村民把他从麻袋中救出来的，有一键转发的都转发一下吧，也许可以帮到他🙏🙏🙏@八卦星文 秒拍视频 .,您好，我们是梅州网警。您发布的该微博信息存在不实之处，该信息已被多地警方公开辟谣。为避免不实信息的扩散，请你将微博自行删除。警方提示：根据《计算机信息网络国际联网安全保护管理办法》，利用互联网制作、复制、传播不实信息等扰乱社会秩序的，都属于违法行为。;回复@小蝌蚪要勇敢7087:真希望他家人可以看到，可惜我们帮不上什么忙;回复@-Jessica学姐啊i:好像不是;,2016/8/18 0:16,rumor
昨天济南平阴被偷了三个孩子，田庄也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被人及时发现，偷孩子的两个人被抓了起来，现关在东关派出所。根据他们交代，这一次他们这个团伙派了一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天平阴县偷了5个孩子，最小4岁，最大12岁。,您好，我们是深圳网警。您发布的该微博信息存在不实之处，该信息已被多地警方公开辟谣。为避免不实信息的扩散，请你将微博自行删除。警方提示：根据《计算机信息网络国际联网安全保护管理办法》，利用互联网制作、复制、传播不实信息等扰乱社会秩序的，都属于违法行为。;,2016/11/1 19:13,rumor
今天遂宁新桥小学被偷了三个孩子，太平也丢了一个孩子～有十个陌生人刚把孩子迷晕，幸好被人及时发现，偷孩子的十个人被抓了起来，现关在太平派出所。根据他们交代，这一次他们这个团伙派了一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天黄岗偷了三个孩子，最小4岁，最大12岁，现已全城戒严。在QQ发一下，提醒各位同学和家长，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 今天晚饭时，南头一妇女一个1岁多的小孩被十个疑犯抢走 注意了 ，冀j68815奥迪车，在各学校门口抢小孩！！！110已经证实！！全县通缉！！不求点,您好，我是东莞网警。您发布的微博信息存在不实之处。为避免不实信息的扩散，建议您将该微博自行删除。警方提示：根据《计算机信息网络国际联网安全保护管理办法》，利用互联网制作、复制、传播不实信息等扰乱社会秩序的，都属于违法行为。;,2016/10/22 21:40,rumor
前天潼阳被偷了三个孩子，戴庄也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被人及时发现，偷孩子的两个人被抓了起来，现关在潼阳派出所。根据他们交代，这一次他们这个团伙派了一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。昨天沭阳也被偷了5个孩子，最小4岁，最大12岁，现已全城戒严。在微信圈发一下，提醒各位父母，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 前天晚饭时，扎下一妇女一个1岁多的小孩被3疑犯抢走 注意了 ，冀j68815奥迪车，在各学校门口抢小孩！！！110已经证实！！全市通缉！！不求点,您好，我是宿迁网警。您的发布的内容存在不实之处。经我局核查，并无此警情，为避免不实信息的扩散，建议您将该帖文自行删除。警方提示：根据《计算机信息网络国际联网安全保护管理办法》，利用互联网制作、复制、传播不实信息等扰乱社会秩序的，都属于违法行为。;回复@严屹宽兴趣部落:说的对;回复@沭阳老徐:宁愿相信它是假的。没有人愿意看到这样的事发生的。;,2016/10/22 8:19,rumor
请所有家长注意了，挨千刀的狼又来了，昨天建水县被偷了三个孩子，开远也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被人及时发现，偷孩子的两个人被抓了起来，现关在开远派出所。根据他们交代，这一次他们这个团伙派了一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏,,2016/10/21 8:27,rumor
昨天平凉市被偷了三个孩子，静宁县郭田镇也丢了两个孩子～有一个陌生人刚把孩子迷晕，幸好被老师及时发现，偷孩子的两个人被抓了起来，现关在柳湖派出所。根据他们交代，这一次他们这个团伙派佬龙一百多人，专偷七岁以上的孩子，可能是要人体器官，比如肾脏什么的。今天郭田镇丢了5个孩子，最小4岁，最大12岁，现已全城戒严。在微信圈发一下，提醒各位父母，孩子贪玩，时时关注玩耍去向。莫一时大意，丢了孩子。请看管好自己的宝贝儿！ 昨天晚饭时，还郭田新街 一妇女一个1岁多的小孩被2疑犯抢走 注意了 ，粤MNN918.大众朗逸车，在各学校门口抢小孩！！！110已经证实！！全市通缉！！不求点,,2016/9/25 8:12,rumor
💞      人贩子太可恶    💞 孩子才失踪2个小时，心肝肺都让人挖了，孩子妈当场疯了，孩子爸爸跪在哪里说不上话来，提醒有小孩的家长，出门时必须看好小孩，确保在自己的视线以内[难过]，好恐怖！别人那转的。有软件的，转走吧，宝妈们，一定要看好自己的宝贝[大哭] 秒拍视频 .,被车压死了 我看过完整的 心好痛 她妈妈除了叫已经说不上话了;还不删？;回复@Jinger靖:事实是车祸还是什么？你写的文字是事实嘛？;,2016/9/25 20:38,rumor
