可怜的孩子，只因自己基本宠物狗咬伤，以为没事，没有打狂犬疫苗，@劲爆新资讯 社会百态短视频的秒拍视频,回复@乐尸__:好吓人啊;@-Xuuebaii 太可怜了！;,2018/3/6 15:26,rumor
以前只听说狂犬病，现在有真人版了 有没有被吓尿这有正能量的秒拍视频（上#秒拍#看我的最新短视频，下载秒拍->http,回复@巴黎的鸢尾开满东京夜11111:1狂犬病接近百分百的死亡率去了也没用，全世界只有一例治愈案例，但同时会有一系列并发症！2这个视频官方辟谣了，是假的！真正的狂犬病是极为痛苦的，是不会学狗叫的;去医院啊，;,2018/3/2 23:37,rumor
#狂犬病疫苗##阿猫阿狗#被猫狗咬了，赶快去打疫苗，不然狂犬病发作真的没办法巅峰笑料的秒拍视频（上#秒拍#看我的最新短视频，下载秒拍->http,假的，狂犬病发作根本不会学狗叫，会害怕水，肌肉酸痛什么的，;;孩子学狗叫，多半是装的，打一顿就好了;,2018/3/9 14:54,rumor
突然看到这个视频，说孩子被狗咬，没打疫苗得了狂犬病，也不知道到底是怎么回事，真心疼孩子。 用户6471604655的秒拍视频,,2018/3/6 16:58,rumor
一个25岁女子被自己的宠物狗咬伤狂犬病发作，送医院抢救，趴在地面上，于当晚死亡!奉劝各位,,2017/8/26 14:09,rumor
吉林大学附属第二医院，一个25岁女子被自己的宠物狗咬伤狂犬病发作，送医院抢救，趴在地面上，于当晚死亡，养狗须谨慎 晴晴加浩仔的秒拍视频,,2017/8/26 22:34,rumor
长沙一个25岁女子被自己的宠物狗咬伤狂犬病发作，送医院抢救，趴在地面上，形似狂犬叫，并于当晚死亡。养狗须谨慎！关护他人，关爱自己。 uiL御风的秒拍视频,,2017/8/26 22:27,rumor
震惊！#打疫苗后狂犬病发作# #狂犬病# 太可怕了 西瓜影视频道的秒拍视频,这个不是辟谣了吗 精神病;发作是在地上爬呀？;回复@依云博雅:;,2017/8/17 9:56,rumor
重大新闻😱😱😱【意想不到的意外】郑州大学第二附属院狂犬病发作患者😳已经无法救治😧😧再次提醒各位： 猫爪狗咬的别不当回事😒😒😒转发视频，让更多的人可以看到，太可怕了！ http,,2017/8/17 15:22,rumor
狂犬病发作，多可怕。百分百致死率 网不红李的秒拍视频,回复@大国孤独:滚蛋;不实消息，以讹传讹;,2017/8/22 9:09,rumor
【长春吉大二医院急诊一女子狂犬病发作？】经多方证实，事发时该女子独自来到医院，并伴随了视频中的症状。事发前，该女子已在医院闹了一段时间，并引来医院保安上前维护秩序。由于医护人员想为其检查但患者并不配合，不存在网传医生怕受到伤害不给女子治疗的事情。昨天早上，女子的家人来到医院已将女子领走。对于是否为狂犬病发作，由于没有准确的诊断并不能确定。 吉林大冷面的秒拍视频       ,神经病，鉴定完毕;甭管她是精神病，还是狂犬病。这特么是医院？爬了这么久，出动的是保安？;@-扁桃- 这是精神病 不是狂犬病;,2017/8/17 13:10,rumor
吉林大学附属第二医院，一个25岁女子被自己的宠物狗咬伤狂犬病发作，送医院抢救，趴在地面上，于当晚死亡，养狗逗狗须谨慎！ 梦醒了一切如旧的秒拍视频,,2017/8/20 14:04,rumor
第一次看到发狂犬病的人😱 鑫容儿的秒拍视频,这不是狂犬病发作，狂犬病发作就瘫了;已证明不实了还不删掉？！;回复@pcseven:十年以上。;,2017/8/27 18:40,rumor
郑州大学第二附属院狂犬病发作患者 已经无法救治再次提醒各位： 猫爪狗咬的别不当回事    希望大家注意   用户5749502966的秒拍视频,,2017/8/17 6:11,rumor
郑州大学第二附属院狂犬病发作患者 已经无法救治[尴尬] 再次提醒各位： 猫爪狗咬的别不当回事[撇嘴][撇嘴][撇嘴]能不养就不养吧！😱😱😱 用户5894522021的秒拍视频,,2017/8/17 9:35,rumor
吉大二院，被狗咬了，狂犬病发作了。告诫家人们远离🐶啊。太它妈吓人了，大罗神仙都救不了，只有一死，有小孩的不要养狗了，一定要管好自己的狗狗 天行建6019915799的秒拍视频,,2017/8/18 5:58,rumor
一个坏消息，某医院，一位年仅25岁的女子，不慎被自己养的宠物狗咬伤，得狂犬病，不治身亡。 http,回复@某仙女携蠢如意和短腿大下凡渡劫:好的;回复@某仙女携蠢如意和短腿大下凡渡劫:我妈也是……一大早发给我……我一看就觉得是假的;麻烦辟谣吧;,2017/8/20 9:57,rumor
#河源王盛龙# 吉林女子狂犬病发作#汪星人##汪星人日记# 更多精彩关注微博@王盛龙 王盛龙的秒拍视频,,2017/8/23 13:25,rumor
【狂犬病!】吉林大学附属第二医院，一个25岁女子被自己的宠物狗咬伤狂犬病发作，送医院抢救，趴在地面上，于当晚死亡!养狗有风险!咬到自己或别人可能搭进性命!得了狂犬病是治不好的！转给那些有狗的看看吧! 不限流量随身WIFI全国招商的秒拍视频,,2017/8/20 15:43,rumor
昨天姐夫发了个视频，一个女的在医大二大厅里一遍狂叫，一边趴在地上用手触地前行，姐夫说她是被狗咬了，得上了狂犬病，发作了，已经无药可救了，唉，虽然画质不清，但能看出是个20多岁漂亮的女人，好可惜，不知为什么看了好多遍，心情不好，原来无药可救眼睁睁的看一个人死是这种感觉。。。家里人看到会疯吧       ,回复@草莓氧叻哆_:不是狂犬病，是精神疾病;回复@卡哇撒尅AZ0806:对，不是狂犬病，找到了新闻原文，是精神疾病，好可惜，这么年轻;不是狂犬病;,2017/8/20 8:13,rumor
浙二医院，狂犬病晚期，二十多岁的美女啊！一生就这样完了。养狗的注意安全！😓 北京 首席娱乐官文硕的秒拍视频,假的;,2017/8/23 12:55,rumor
据说是吉林大学附属第二医院，一个25岁女子被自己的宠物狗咬伤狂犬病发作，送医院抢救，趴在地面上，于当晚死亡，养狗须谨慎！有点可怕啊，不知道是真是假@让孩子健康成长 济南·文化东 橙疯泼狼的秒拍视频,假的，明明是精神病，还据说;回复@念叁蒿在念佛:不知道;你觉得是真的吗？;,2017/8/20 18:28,rumor
#火星情报局#偶尔看到一篇报道，内容如下：吉林大学附属第二医院，一个25岁女子被自己的宠物狗咬伤狂犬病发作，送医院抢救，趴在地面上学狗叫……养狗须谨慎我想说的是：这是狂犬病发作还是精神病发作，没见过狂犬病发作在地上学狗叫的~元芳，你怎么看？ http,回复@痴迷画笔:造谣醉了;回复@痴迷画笔:人家医院出官方声明了说是精神病，自己去看，狂犬病不是学狗叫是恐水症;和狂犬病发作的症状对不起来 而且官方都说是精神病;,2017/8/19 17:56,rumor
吉林大学附属第二医院，一个25岁女子被自己的宠物狗咬伤狂犬病发作，送医院抢救，趴在地面上乱叫，相当恐怖，于当晚死亡，养狗要自重，养狗须谨慎！ 广州·黄金海岸水上乐园 虎哥看股的秒拍视频,能不能有点脑子？！见风就是雨的？！对网络消息一点自我辨别的能力都没有么？！这特么也叫狂犬病发作？！;这不是狂犬发病的样子，更像精神病;,2017/8/23 10:41,rumor
#是真的吗# 【网传】吉林大学附属第二医院，一个25岁女子被自己的宠物狗咬伤狂犬病发作，送医院抢救，趴在地面上，于当晚死亡？ 求证是真的吗？ 策划人毛庆海的秒拍视频,这是一个精神病患者;图片评论 评论配图;好恐怖，为什么不打疫苗;,2017/8/21 0:41,rumor
【温馨提示】吉林大学附属第二医院，一个25岁女子被自己的宠物狗咬伤狂犬病发作，送医院抢救，趴在地面上……，于当晚死亡[心碎]，养狗须谨慎!疫苗需接种! 首席安保官的秒拍视频,这么厉害;早就辟谣了不是狂犬病 是神经病;假的，狂犬病不是变成犬咬人;,2017/8/20 19:33,rumor
安徽省二院，女狂犬病患者。恐怖[惊恐] 法制观察孙瑞峰的秒拍视频,继续传谣;笑死，又是美拍快手？狂犬病发作还能让你在这蹦哒，早死透了;建议你看一下你这条微博下的相关推荐;,2017/8/19 5:16,rumor
求证：盐城第一人民医院，老跟小狗亲嘴，现在成这样了，一站起来就用电警棍把她打趴下。狂犬病，不要跟狗狗亲密过度看了一下晚上睡不着了 扬州刷屏小分队的秒拍视频,不管什么病 看到好可怜了;送你上500;那我就放心了;,2017/8/19 16:23,rumor
#吉林身边事# 【咋回事？吉大二院内一女子因狂犬病在地上边爬行边大喊大叫？】8月15日，长春的朋友圈内迅速传播吉大二院一患者狂犬病发作在地下爬行的微视频，视频中女子边在地上爬行边大喊大叫。微信朋友圈转发视频的网友都称吉大二院一患者狂犬病发作，目前，具体原因不得而知，希望相关部门调查清楚。,有个完整版视频，不是狂犬病，这更像被什么东西上身了;半夜看好吓人;是真的吗@长春饭店小奶油;,2017/8/16 0:47,rumor
太恐怖了 据说是狂犬病发作！所以说猫狗抓伤一点要打狂犬育苗 太阳女神M的秒拍视频,又说不是狂犬病 不知道到底是什么病;狂犬病发病直接死了，哪有这么多时间给你闹;不是狂犬病，狂犬病不是这样爬，是像🐶 一样坐着叫;,2017/8/15 15:12,rumor
养狗者注意：浙二医院惊现二十多岁美女 狂犬病晚期！传媒总编的秒拍视频（使用#秒拍#录制，免流量看热门短视频！）,,2017/8/19 10:19,rumor
浙二医院，狂犬病晚期，二十多岁的美女啊！养狗还是有风险的，有的人被狗咬，打了疫苗也没用， QIAJIAN687的秒拍视频,,2017/8/18 13:22,rumor
养狗有风险，据说该女孩的狂犬病已经到了晚期！ 张颖军律师的秒拍视频,这不是狂犬病，这是狗上身;律师传播谣言，该当何罪，已截图;所以？律师也这么。。。不是很有文化的样子？？;,2017/8/18 18:14,rumor
