转：廊坊家乐福发生突发事件，营业时间所有出入口用铁门封闭，不许进不许出，原因是一名女士在结账时跟在身边的孩子突然失踪，幸亏及时报警，家乐福立刻封闭所有出入口寻找孩子，后来孩子在二楼卫生间找到，头发被剃光，衣服已经被换掉，人贩子不知去向，年关将至，请大家出入公共场合务必带好孩子。  ,,2012/12/17 23:52,non-rumor
又来，一定要知道这些无良人贩子的手段，千万小心！！！@研小小兮 @小牛宋 @张苗dianna @YOYO兔妹妹  原图 ,,2012/12/17 23:47,non-rumor
【请留意人贩子特征】1、对孩子哭闹不管不顾的，不喂奶也不喂水的；2、男人抱小孩，没女性陪同神情可疑的；3、多名女性每人怀抱一个婴儿，另有随行者专门看管行李的； 4、儿童一直哭闹要找爸妈的；5、男子带一名或多名妇女随行，妇女显得惊恐不安的。6、符合其一，迅速报警。@亲子学园  原图 ,也要转起来。;//@勤奋普拉提那1981: //@beskt: 一定转//@实用商业心理学:请留意人贩子特征;一定要注意;,2012/12/18 23:09,non-rumor
我发现越想早睡就各种越睡不着！楼上住的一群妖魔鬼怪都是干啥的？！大半夜放江南style，小孩崽子都这时间了也不睡觉？！凌晨起来嚎哭个没完！你们是人贩子啊？次凹！  ,回复@LIU波儿:再有下次我就报警;是听说你们那隔音不好，没听到更刺激的声音？;估计是河南的人贩子;,2012/12/18 23:53,non-rumor
支持人贩子死刑！！ //@王应华aawa,,2012/12/18 23:45,non-rumor
【家长微博要小心！】“你是怎样把孩子从幼儿园骗走的呢？”记者采访被捕的人贩子。“没什么的”，人贩子答：“我每天都看他父母的微博，对这娃太熟了。” 有些人贩子总看孩子父母的微博，从而非常了解孩子情况，然后轻易地就把孩子从幼儿园骗走了！家长写微博时，请“谨慎透露孩子以及家庭信息！  原图 ,,2012/12/19 23:54,non-rumor
"人贩子，逮一个杀一个！孩子，老天会保佑你早日回到爸爸妈妈身边。  
原始用户",,2012/12/19 23:53,non-rumor
"真好，娃娃脸朝大人不怕被人贩子抢走，危机姐绝对要收藏的，看着就潮爆了！@勤劳EMILY  
原始用户",回复@哼珩佷哼:尼玛，这么伤不起阿？放不进后备箱比较烦，果然以后跟着你买东西就好，哈哈哈;我配了一个睡篮，一个座椅，目前觉得挺好用的;回复@Ariel倩倩猪:真有了娃哪能要拉轰，这个车除了高景观不能一键收车不能单手提车放不进后备箱更不能带上飞机，坐个五六个月娃还不愿意坐了，我认识N个买这车的最后换我家那种maclaren了;,2012/12/19 23:42,non-rumor
今天，我和朋友在市中心逛街，看到一名被截肢的妇女和一名小女孩在街边乞讨。朋友感叹：真是世风日下！我不解，朋友解释：那妇女脸蛋长得好，证明她并非天生残疾，而是被人打残的。很多人贩子就是这样让那些妇女儿童为他们赚钱。其实，在我们看不到的世界究竟有多少人过着这种生活，我们又怎么懂得呢？  ,,2012/12/19 23:41,non-rumor
为什么人贩子还是那么多？//@随手拍照解救乞讨儿童,,2012/12/19 23:34,non-rumor
室聊聊到最害怕什么？我最害怕人贩子和癫子了，你了@金贤重  原图 ,,2012/12/19 23:30,non-rumor
"//@河南高速公安. 千刀万剐了这些人贩子，多可爱的小家伙，找不到那个家就破碎了。  
原始用户",,2012/12/19 23:26,non-rumor
看了两个视频。哭的稀里哗啦。亲情的力量永远是那么伟大。女孩为了给妈妈治病竟然给人贩子说把自己买了。一个九十多岁的老人孤苦零丁，以买手工艺为生。没有住的地方。《家》，政府什么的救助机构都不应该做点什么吗？这个社会多给那写困难的人一些温暖。不更和谐么？ 郑州·郑州大学升达经贸管理学院  显示地图 ,,2012/12/19 23:22,non-rumor
【国内人贩子抢孩子新招！吓死人！ 妈妈们必看，告诉身边的人】当心询问孩子很详细情况的陌生人！！他们可能会问清楚情况，然后说孩子是他们的，然后抢走孩子！！也许只是你的小小一个转发，却挽救了一个家庭！！！ 请耐心看完，并转给身边的朋友~~@阅读社会  原图 ,最坏 //@屈梅梅:靠！想骂人 //@王黎娟娟://@实用商业心理学:国内人贩子抢孩子新招！吓死人！ 妈妈们必看，告诉身边的人;不但是做妈妈的要看，做爸爸的还有爷爷奶奶们，甚至还没有做父母的男生女生们都要看啊！这种危险随时都可能就在身边！;刑法应该吧拐卖孩子的人刑法加重一倍，真可恶啊！@夏达的冬季 //@自由的多拉A梦: //@GTR555:转发微博;,2012/12/19 9:09,non-rumor
也许当人贩子的小孩也被同行抱走，他们才能真切地感受得到 //@谭天--边唱边行,,2012/12/20 23:44,non-rumor
什么世界末日嘛，明明就是一个美好的冬至，妈妈会煮汤圆，真的是第一次没有在家过冬至，会想念那个味道，不过明天还是有汤圆吃，开心，晚安啦@我怀念的是无话不说nn @Meng鴻1993 @冰封空幻 @人贩子-Tomorrow @灰蓝精灵 @c-郑尉杰  ,回复@温柔缺肉吃:帮我拿快递吧！我请你喝酸奶咯;回复@温柔缺肉吃:你中午有空吗？;回复@汤迎辉:我遭什么罪了啊？;,2012/12/20 23:41,non-rumor
有孩子父母都是这个脸色。人贩子抓到一个，五马分尸一个！！！//@feijie101,,2012/12/20 23:36,non-rumor
狗肉贩子应该和人贩子一样被枪毙！人没有人权，狗没有狗权的国度！！！  ,,2012/12/21 23:59,non-rumor
我在这里：#北秀蓝湾#被某人说的我好像人贩子一样，我那么善良 http,,2012/12/21 23:51,non-rumor
憎恨人贩子。//@可神通而不可耳达,,2012/12/21 23:40,non-rumor
现在女娃人贩子也骗啊 //@海淘全球的奶爸,,2012/12/21 23:26,non-rumor
人贩子和某些官员应该直接枪毙//@揭露地球,,2013/5/21 23:59,non-rumor
#人贩子##寻人启事#5月7日下午1时许，家住西安沣惠南路西微小区的刘梦婷小朋友上学出门后至今未归，…… 字数限制详情请查看截图。愿好人一生平安。转一下，多一份希望。 @幸福女人有心计 @恶搞搞笑全球 @恶搞门 @系统管理员 @微博小秘书 麻烦大家有群的帮转，现在找还有希望  原图 ,,2013/5/21 23:59,non-rumor
"对于人贩子，国家应给予立法定罪。枪决！  
原始用户",转发微博;,2013/5/21 23:58,non-rumor
【转帖】5月19日，夜，三牌楼大街，亲身经历绑架事件 南京的姑娘都长点心了！！！现在人贩子太恐怖了！！！！via 宫小欣等等等等等等等  原图 ,晚上早点回家 注意安全//@唯叶风零的梦：转发微博;这个有点谣言惑众了，两人是真实的父女关系，闹别扭而已。;这就是警察 以上两位警察真给南京公安长脸了;,2013/5/22 6:41,non-rumor
ˊ_>ˋ人贩子属于坏事儿的时候想你丫的怎么不努力点抽打  好事儿的时候想啥••••中间发生了什么 怎么会 囧•••••••••••  ,,2013/5/22 23:58,non-rumor
#宝贝寻家#约农历1980年4月4日出生当年4月8日被他人卖至福建莆田的亚美寻亲 血型：A型，到养家大概才出生4天，脐带未掉。 天生扁平足，少白头发，皮肤浅黑，凹眼眉骨高。当年是两名女性人贩子从福州抱到莆田忠门西铺村再转卖到乌垞村养母手中。 http,转发微博;估计亲身父母很知情;才4天？难道不是亲生父母卖给人贩子的吗;,2015/6/10 23:48,non-rumor
#家寻宝贝#寻找1991年出生1995年失踪于福建省三明市大田县 陈其然 （男）圆脸 头上一个旋。宝贝手上被刀割到的伤疤还在吗？母亲当年是开理发店的当天你在门口玩耍被人贩子抱走。你有个姐姐叫春燕。 http,我老家的，希望早日找到！;人贩子干嘛不去死;;,2015/6/12 11:18,non-rumor
《失孤》真心受不了这种拐卖题材，人贩子就应该天诛地灭！ 深圳·光明  显示地图 ,嗨;,2015/6/12 23:45,non-rumor
287蚊子咬地方抹宝宝金水，痱子地方弄痱子粉，脸上红地方抹宝宝霜，他睡着给他还上长袖连体衣。他爹晚上喝酒还出去，哎，咋恁爱喝酒，木办法！微信看了偷孩子视频那么大孩子一把抓住就偷走了，开始担忧害怕了，哎，孩子长大也要时刻盯着吗，这个是个什么社会啊？孩子全家人宝，人贩子应该枪毙太可恶！  ,,2015/6/12 23:43,non-rumor
一部《失孤》，一次又一次掉下眼泪…… 可怜天下父母心……每一个做父母的，无不爱着自己的孩子…… 愿我们的社会不再有人贩子……#蓝天别走# 宜阳北路  显示地图 原图 ,回复@时光如沙梦依旧:马上就睡;笨丫头，还不睡觉;,2015/6/12 23:37,non-rumor
看了刑警队长之后 我是更加痛恨人贩子了 家人失去小孩的那种痛苦  又看到新闻四个小孩自杀 心里真替他她们感到无力 难道她他们来到这个世上就这样走了 心里有种说不出的伤痛 希望世界上的穷苦小孩遇到再大的苦难也要熬过去 长大就好了 希望这个世界慢慢好起来 不要在有这么心痛的事件发生在我们身边。  ,,2015/6/12 23:33,non-rumor
希望大家看好孩子  不要让人贩子有机可乘  丢失的孩子太惨了  都被折磨的不成人样  还有的打残上街乞讨  原图 ,,2015/6/12 23:32,non-rumor
看了刑警队长，我觉得人贩子真应该处以极刑。买人口的也要定罪。  ,,2015/6/12 23:30,non-rumor
看完《失孤》真觉得人贩子判死刑一点不过分，而且应该连带他们家人、祖宗一起判死刑，死了的抛厕所，哪天要是我遇到人贩子打死他，麻痹 前海路  显示地图 ,,2015/6/13 23:56,non-rumor
刚看完《亲爱的》，哭湿睡衣一大片，现在我要换件衣服才能睡那些人贩子，言语已经无法形容我对你们的诅咒了！图文无关  原图 ,,2015/6/13 23:54,non-rumor
对于感性的我 把一直不敢看的失孤看完了 一滴眼泪都没有流 总觉得是一部会使我很伤感的电影 看了有感触但不至落泪 是比那些看明星的烂片要好的 结局一喜一悲 井柏然扮演的角色找到了亲生父母 刘德华扮演的角色没有找到自己的孩子 那些人贩子真的是够残忍 哪怕你绑架孩子然后勒索钱也行啊 LOST AND LOVE  ,[玫瑰][玫瑰][玫瑰];,2015/6/13 23:54,non-rumor
我认为#人贩子#抓到了以后应该立即执行死刑，赞成的有吗？ 我在,,2015/6/13 23:40,non-rumor
买孩子和人贩子同样可怕  //@一个萝卜和半只君怡,,2015/6/13 23:40,non-rumor
妈的，人贩子应死无葬生之地看到这些孩纸我真想哭//@COCO1985在江湖,回复@COCO1985在江湖:是的，狠人呀！看着真想哭;应该要加重刑罚的，不然威慑不到，孩子太可怜;,2015/6/13 23:38,non-rumor
"真是看完伤心！人贩子最恶心，还有中国的重男轻女的思想！！  
原始用户",,2015/6/13 23:30,non-rumor
"对于人贩子应该加大处罚措施，对于买孩子也应严惩  
原始用户",,2016/5/10 23:57,non-rumor
"希望早点找到孩子，把那些狗日的人贩子杀了喂狗  
原始用户",,2016/5/10 23:52,non-rumor
是应该从处罚程度上遏制人贩子的行为  //@晴风揽月,,2016/5/10 23:52,non-rumor
人贩子不得好死，愿早日找到这个宝宝//@我偶像是韩庚H,,2016/5/10 23:49,non-rumor
【浙江嘉兴扫黄+抓走3车男女】 多抓些人贩子，多解救些失踪儿童好吗！！！ 浙江嘉兴扫黄抓3车男女  原图 ,,2016/5/10 23:44,non-rumor
【被拐儿童遭铁笼囚禁？实为微电影拍摄画面！】近日，网上流传一段“人贩子窝点被查，囚禁在铁笼中的孩子们得救”的视频，引发网友热议。视频还配有文字：“真实事情…一定要看好自己的宝宝…”10日下午@泉州网警巡查执法 辟谣：该视频实为反映拐卖儿童题材的微电影。（人民网）被拐儿童遭铁笼囚禁？ 实为微电影拍摄画面  [组图共6张] 原图 ,这个视频那里可以看到;不管是不是微电影，我觉得郭嘉都应该重视，我也觉得应该给这些人贩子盼死刑，这也是没有买卖就没有伤害啊……;回复@lawyer1201_rhw:姐们儿就是比你高大上，用得着装么，切;,2016/5/11 22:20,non-rumor
今天超级搞笑：在街上十字路口看到我朋友家妹妹的小女孩👧被一个陌生女人抱着而且还做三轮车走了，我尾随其后心里暗想是不是人贩子啊我就赶紧拨通朋友☎️问问，弄的她也小紧张了急忙打电话回家问个究竟。电话回过来了：是她妹妹的婶子把小女孩接走了我是不是太夸张了  原图 ,,2016/5/11 23:54,non-rumor
"套狗和抱小孩真的没区别//@宝鸡一杆旗：曝光偷狗的人！与人贩子有何区别？！  
原始用户",,2016/5/11 23:21,non-rumor
：让大家看看多注意注意家中的小孩，最近很多来知不明拐卖儿童的人贩子，现在已进了农村，就在今天有两个来到了板城那桃村，其它的以分散到別的村里去了，看到的都转发去！！  [组图共7张] 原图 ,,2016/5/12 23:57,non-rumor
人贩子也太胆大包天了 女子散步被陌生女问路后击晕 3岁女儿被抢  ,,2016/5/12 23:42,non-rumor
某些权贵、利益集团在糊弄政府和人民。为官不作为，无利不为，产生人贩子、号贩子、卡贩子、证贩子、项目工程贩子、补贴贩子等等，信任大危机啊!  ,,2016/5/12 23:35,non-rumor
转：真是拐卖！！！希望这万能的朋友圈有用处！人贩子太可恶，可恨，只要你动动小手指宝宝就有一线希望！小孩很干净很白净，不像路边乞丐养大的！真的有可能是被拐賣，有人問了抱小孩的女人，她哭着說這小孩是她女兒生的不要給她，女人手腳都是傷。希望大家轉發出去，讓小朋友找到爸爸媽媽，時間：2016年5月11日下午5,赶紧报警;报警，宁可错了;,2016/5/12 23:32,non-rumor
母亲被打晕，小孩儿被抢走，看来独子带孩子时不能和陌生人搭讪了，也不能去人少的地方，对于人贩子国家还是惩罚力度不够，效仿古代有个连带责任才好。  //http,回复@TST活酵母活力家族_傲雪:是呀，我都害怕;太可怕;,2016/5/12 23:32,non-rumor
"这种人贩子抓到，就应该五马分尸，没得啥子商量的，对于这个社会真的已经够了，这些人良心遭猪吃了迈  
原始用户",,2016/5/12 23:25,non-rumor
为什么国家都不重视偷小孩儿的人贩子，却只靠微信传播，这两年听到的最多的就是哪个地方又有偷孩子的啦，这样的社会怎么让人安心。@微博会员  ,,2016/5/12 23:14,non-rumor
"跟人贩子讲什么人权…量刑重一点没人有意见  
原始用户",,2016/5/12 23:12,non-rumor
人贩子枪毙一百次都不解恨【孙子在家门口被拐，爷爷想对人贩子说】http,,2017/2/17 23:47,non-rumor
水一炉石传说解说。卖给了人贩子……全金德鲁伊从零上传说。她受不了了。他跪在地上求他别走。  ,#炉石传说#已升级超级话题了呦，快来看看吧。下次进来发帖有机会被更多同好看到和交流哦~~戳→ →#炉石传说#;,2017/2/17 23:31,non-rumor
哈哈，今天我找到了一个“适合”我的工作――拐孩子、人贩子。用李阿萍的话讲：你看你那双眼睛，看着人孩子，恨不得想把人孩子给拐来似的😂😂😂如狼似虎的盯着看，孩子爸妈都用怪异的眼神看着我  [组图共3张] 原图 ,,2017/2/17 23:28,non-rumor
18岁少女发现被拐后，反将人贩子卖掉！厉害了word妹http,太给力了，哈哈哈。遇到同行了！！！;,2017/2/17 23:26,non-rumor
人贩子不得好死！ 靖江市  显示地图 ,,2017/2/17 23:15,non-rumor
看这个视频心酸，本来想去泰国玩，体验一下，看了这不在想骑大象、它们就像是被人贩子拐卖的孩子一样可怜！ //@杜淳,,2017/2/17 22:37,non-rumor
#蜀黍帮寻人#【不要赞，只求转，帮扩散！】2015年的正月初五，宋献忠的孙子宋煜熙（小名臭蛋）在河南的家门口失踪。两年来，全家人找遍了大半个中国。面对镜头，宋献忠有几句话，要对人贩子说… （@交警陈清洲  ）http,事事都靠转发，万事都靠老百姓，强烈要求取消公安局。;#微博寻人#【不要赞，只求转，帮扩散！;每个孩子都是一个家庭全部的希望和快乐……每个人都是父母的孩子，同时也是孩子的父母………将心比心，让爱传递;,2017/2/18 16:50,non-rumor
他自己表示也十分兴奋：一改柔情的曲风：人贩子张某在列车上认识了一个美女，而此番平安加盟电影《特工艾米拉》……挑战摇滚乐……  ,,2017/2/18 23:57,non-rumor
你为什么能很轻易的就把小孩骗走。问……警方抓到一个拐卖儿童的人贩子  ,一纸素笺一盏茗， 半笺心语半凝香;,2017/2/18 23:46,non-rumor
#南京新鲜事#今天跟南京的一个小童星高美丽一起拍视频，有关人贩子要骗走孩子，路人是否出手相助的测试！还好这世上还是好人多！  [组图共4张] 原图 ,,2017/2/18 23:37,non-rumor
我手舞足蹈眉开眼笑的背上小书包……问、从此踏上了一条不归路，屁颠屁颠的走进学校！你为什么能很轻易的就把小孩骗走，警方抓到一个拐卖儿童的人贩子！在十几年前的一个９月１号  ,,2017/2/18 23:36,non-rumor
这惨绝人寰的哭声，看到校车前还以为是人贩子拐卖儿童……孩子,,2017/2/18 23:20,non-rumor
"我快抑制不住我体内想要偷孩子的洪荒之力了…胖妹和胖妹麻麻晚安咯//@Luo煜ting：看到胖妹不由自主发出人贩子般的微笑  
原始用户",,2017/2/18 23:19,non-rumor
人贩子太可恶了，要求中国法律判处人贩子死刑【孙子在家门口被拐，爷爷想对人贩子说】 孙子在家门口被拐，爷爷想对人贩子说  ,,2017/2/18 23:13,non-rumor
陈伟霆为了证明自己的魅力同时摆脱“人贩子”这个称号，陈伟霆就又来晒出自己抱孩子的照片了。看起来很和谐，但是却被墨镜出卖了！妈妈，这个怪蜀黍要吃我的手指！还有的说陈伟霆现在不做“人贩子”改“吃小孩”了啊！哈哈哈心疼我等  [组图共6张] 原图 ,博主的数据库看来好久没更新了呢，陈伟霆舅舅可是会给宝宝们买房子的舅舅哇，我也想要一个这样的舅舅;先生/女士你好，今天我们店里搞活动，根据您的星座送东西，例如您如果是巨蟹座的我们就送您一只大螃蟹，您要是双鱼我们就送两条鱼......您是什么星座？;哈哈哈其实换个思路想可能是正在哭的孩子他抱起来哄呢！他很疼孩子的，上次看访谈他挣钱还是为了给侄子和外甥女买房子，我都惊呆了😂 评论配图;,2017/2/19 15:20,non-rumor
人贩子好可恶，那骆驼腿都磨的皮都没了，还人骑着拍照  原图 ,,2017/2/19 23:58,non-rumor
"就是，这小孩儿哪里来的啊，这么萌，萌吐奶了，没人认领我带走了啊！我要当一次人贩子  
原始用户",,2017/2/19 23:42,non-rumor
《龙与虎》泳装版COS：炎热的夏天就该这样；有了它的守护；哪个人贩子敢靠近；嘿嘿  ,,2017/2/19 23:35,non-rumor
陈伟霆为了证明自己的魅力同时摆脱“人贩子”这个称号，陈伟霆就又来晒出自己抱孩子的照片了。  ,,2017/2/19 23:16,non-rumor
和人贩子一样，对未成年人的伤害，都该判死刑！ //@少女闲-,,2017/2/19 22:56,non-rumor
#拯救被拐卖妇女#每当看到这种新闻（故事），就要#燃烧吧小宇宙#，恨不得将那些人贩子打死。 21岁妙龄少女被拐到小山村，7年后被父母找到，却不忍离开  ,,2017/2/20 23:28,non-rumor
🎀🎀刘涛主演公益广告，让更多不知道的朋友警惕人贩子套路！防人之心不可无！一定要抱好自己的孩子‼ 秒拍视频 .  ,,2017/2/20 22:59,non-rumor
人贩子张某在列车上认识了一个美女  ,,2017/2/20 22:47,non-rumor
「澄清」潮州一大人爱跟小孩玩，却被当“人贩子”啪够这些样！过可怜...「澄清」潮州一大人爱跟小孩玩，却被当“人贩子”啪够这些样！过可怜...  ,,2017/2/20 22:29,non-rumor
"我觉得代孕应该合法化。不过只限矩与不孕不育带有医生证明的。每个合法的医疗服务业都应该每年接受政府调查。所以如果有人贩子就算代孕合法也是非法营商的。  
原始用户",,2017/2/20 22:27,non-rumor
#陈伟霆奔跑吧##陈伟霆#注意注意人贩子出没了您的好友霆已上线，饱饱要上跑男啦今天就在拍摄中期待牙齿精@William威廉陈伟霆 的表现，跑男团会不会受到我霆的挑战呢期待4月份的播出  [组图共6张] 原图 ,,2017/2/20 22:26,non-rumor
