【厦门最好吃蛋糕】有一家蛋糕店，多数人不知道她在哪里。原料全部欧洲进口，顶级师傅手工制作，蛋糕出炉后四小时吃完，吃过之后其他蛋糕都难以入口。除了微博和官网，哪都订不了。帅哥闪电送货，据说长得黝黑比古天乐帅的老板可乐每周一天亲自送货。她是谁？她是厦门最好吃蛋糕：MiuCake慕蔻  原图 ,怎么订呢？有电话吗;@脆皮鸡- 去这家买吧;有微信吗;,2013/1/8 22:06,non-rumor
许愿3个。。。。。。。（奔2。快乐）。感谢陪我疯，陪我闹的疯子。今天过后，我真的长大了。我很感谢一路上有你们。@王子米风 @我爱吃薯条加可乐 @nerve06 @Iris心媛 @a阿牙 @杨小妹kk 祝自己快乐。[手套]  ,回复@周_傻傻:好嘛，大姨妈记错了，秀研呐，生日快乐;回复@a阿牙:是秀研！你才是正宇，好不好;正宇呐;,2013/1/9 0:00,non-rumor
买罐冰可乐有那么难么！要么没卖要么卖完，要么直接关门不带这么玩人的哩  ,回复@思侠-Hong:软，不拆穿你;回复@潘婉娟:[挖鼻屎]别说出来哩;回复@思侠-Hong:不会吧？那这就是你记忆力不好了喔！;,2013/1/8 23:59,non-rumor
 @大烦熊 圣诞限量版 白色百事可乐！  原图 ,,2013/1/8 23:59,non-rumor
今天做了姜汁可乐，治感冒！看在我这么贤惠的份上快点好吧我同学说三年木有看见我生过病，一病就这么严重的。。，大四把身体休息坏了？  ,回复@影谜-:好多了;多喝水，加油！;,2013/1/8 23:59,non-rumor
@伍长_你是最棒的王 【洛天依原创】长恨歌【PV付】   UP主：可乐+牛奶 http,,2013/1/8 23:59,non-rumor
乐事新口味——劲爆百事可乐鸡味~你又试过未？个人感觉，哎呦！不错哦~  原图 ,回复@疯狂丶薇博控:妖;回复@懵锋唔系bee:;你买广告多咯;,2013/1/8 23:58,non-rumor
洗澡，再洗澡，接着继续洗，还是很烫，喝了冰可乐，躺床上，好类，久违的胃痛，剧烈无比，然后反省，感觉，醒悟，一月份，肯定，走不到尽头了，，  TMD谁人年轻不曾二，，，  原图 ,回复@Crystal洁洁:。。。;回复@得失先生: 此时无声胜有声！;回复@Crystal洁洁:你的效果已经很明显了;,2013/1/8 23:58,non-rumor
为什么我觉得前2种女生都是极品啊 而且100个可乐戒指去收大把啦 我年轻时候一周都喝20罐//@_卖萌小肥ki,我去杀精哥;回复@_Vissy西瓜儿:现在很少喝啦 改喝牛奶花茶之类的;年轻。。你现在是有多老;,2013/1/8 23:58,non-rumor
为什么我的网络传文件就断线，而且要折腾好久才连上@萌叔@疯狂可乐  ,你@ 谁了啊;,2013/1/8 23:58,non-rumor
1、我看到你，心情比上坟还要纠结呀。。。。。。2、看见你就好像看见市场上快下市的小青菜，5毛钱一大把。3、人是铁，范是钢，一天不装憋得慌。4、老板、有没有可乐？给我拿瓶雪碧。5、你长了一副“请你来骂我”的嘴脸。  原图 ,;那还是不见你了！;;,2013/1/8 23:58,non-rumor
#达人生日祝福# @可乐的梦游计 在你生日之际，用微博送上我的祝福：祝小寿星生日快乐，天天开心，涨工资涨粉丝！  ,,2013/1/8 23:57,non-rumor
毕业之后都未黎过恶人菊宵夜了，今晚吾饮酒劈可乐 我在,,2013/1/8 23:57,non-rumor
你吃，或者不吃零食，大脸就在那里，不悲不喜；你喝，或者不喝可乐，腰围就在那里，不来不去；你跑，或者不跑步，体重就在那里，不增不减；你减，或者不减肥，肉就在你身上，不舍不弃；来脂肪的怀里，或者，让胖子住进别人的心里，默然，想吃，忍住，纠结，泪崩！  ,乱箭穿心，习惯就好。;,2013/1/8 23:57,non-rumor
可乐加薄荷糖叫做一柱冲天  原图 ,,2013/1/8 23:57,non-rumor
随着可乐的康复，坏消息也少了，@瞧那熊样 也比前二天有好转，我的心情也渐渐舒缓，希望好事相伴！  ,,2013/1/9 23:58,non-rumor
晚上，我和女儿在客厅看电视，老公在书房上网，我有点渴了，却不想动，就说：老公，拿瓶可乐给我。老公从书房出来给我拿了一瓶，又跑回书房。这时，五岁的女儿也喊到：爸爸，我也要喝。老公不耐烦的说：自己拿！女儿愣了一下，又喊到：老公，我也要喝。 （转）@恋上微小说  原图 ,回复@小五夫子:岂敢岂敢！;回复@O_young_man:你这是……让我们去倒水吗？;回复@O_young_man:犀利啊！;,2013/1/9 17:40,non-rumor
灿烂的微笑：扎西德勒来到@萝莉的家官网 再度寻找#西藏•梦#听@可乐叫阿肥 讲述骑行的故事可爱的藏族小孩最实在的精神力量  原图 ,;[花心];,2013/1/10 23:59,non-rumor
可乐同朱古力其实系绝配！好耐都无试过甘奢侈晚上吃呢两样野了！  原图 ,回复@我的奢侈品WoDeLv:系啊！哈哈！;增肥佳品！;回复@仙仙jenny:;,2013/1/10 23:59,non-rumor
【来自菲律宾民间】可乐瓶子+漂白水=55瓦灯泡。 （转）  原图 ,,2013/1/10 23:59,non-rumor
吃了15个鸭肫'喝了一瓶可乐'爽歪歪'睡觉觉。。  ,回复@Mr_Waterman:回2b'我在超市买时数的。。;2b，你是吃完再数还是边数边吃的;,2013/1/10 23:59,non-rumor
跟这个地方吃了无数顿了，5-10块就能吃饱，感觉还挺干净的。地铁坐个大吊角也不过两块钱。是我的错觉么。。。交通比两年前来这便宜了，别的也都还好。只有可乐一块五稍微有点贵。。。收拾收拾牌明天去赛场了。希望交易能有个好收获，至少把下周去环球影城的钱赚出来[做鬼脸] 新加坡·诺维娜广场  显示地图 ,回复@无耻伟人李小博:不是说两条腿走路么？比赛的时候专心比赛，没比赛的时候当然是Trade重要吧。一天玩游戏，一天吃饭的道理;回复@danny_sl:起步总是艰难的，一次两次也打击不到我，新加坡本来预期也不是太高。相较之下，我更期待关于赞助的谈判结果，看看是否能争取更多。;回复@无耻伟人李小博:最关心的还是trade的结果，也能看看实际的情况;,2013/1/10 23:59,non-rumor
【饮酒千杯不醉8种方法】①不要空腹饮酒--可以在赴宴之前吃点高蛋白食物；②别和可乐等碳酸饮料同喝；③多喝白开水，勤上厕所；④多吃绿叶蔬菜；⑤喝浓茶并不解酒，酒后可以喝点淡茶；⑥宜慢不宜快；⑦食饮结合--饮酒时吃猪肝最好；⑧饮酒后吃点甜点和水果。  原图 ,,2013/1/10 23:59,non-rumor
胃好疼。     冰可乐冰激凌害死我了..吃货没有好胃真操蛋. 我在这里,看你还敢不敢偷偷约会！哈哈！那么冷的天气还吃雪糕，你以为你是我啊！;,2013/1/10 23:58,non-rumor
我有一个神奇的舍友@俊玉__  一回学校就边吃花生边喝可乐边看电影  我想她一定是知道金融工程下学期有重修班  原图 ,回复@一头鳕鱼:;回复@阿瑾姑娘:我是好人→_→ 顺便提醒了她下学期重修就要延毕的事;好坏啊你哈哈哈哈哈哈;,2013/1/10 23:58,non-rumor
以前我总是迷恋甜甜的巧克力和喝不完的可乐，还有童话里的王子。而时间不会因为我的幼稚而停留。改变还是发生，带着点莫名的心悸。 当巧克力和可乐变质的时候，童话书也总会落满灰尘。  原图 ,,2013/1/10 23:58,non-rumor
百事可乐全新概念LOGO设计 ——09年百事可乐更换了新的标志，但是作为设计师，Design Boutique并不觉得这个标志相对于之前的标志有多大改变和突破。事实上确实是这样子的，这些年来，百事可乐在标志的改变上一直都非常小心。 Design Boutique认为，百事可乐则需要鼓足勇气，大胆的重新设计他们的标志。  原图 ,真的巨喜欢 百事的logo 一直都很喜欢;还没原来的好看。。不像饮料LOGO哦。。;越来越不像可以喝的东西;,2013/1/11 19:52,non-rumor
看完了劉奶茶同學的微電影，我想帶著我的kr，在這個2013裏面拍一部關於自己的微電影。導演，編劇，攝影，剪切都是青森一個人，哦哈哈。然後限量做幾張出來。@寒叉叉许的愿望都成真 @少年持卷 @TIA可乐要加油 @宗政莫莫 @林大尧ly @我本沉默飞扬AFK  ,回复@少年持卷:有机会的;回复@青森系鵪鶉仔:我来我来;回复@林大尧ly:好的，路人甲;,2013/1/11 23:59,non-rumor
唱完歌很随性站在大马路上吃鸡排喝可乐，结果被某坏人撞见，一脸嫌弃的表情！@韩韩糊糊爱竖琴 @Chin0 @Vera_Mao  ,,2013/1/11 23:59,non-rumor
半夜扣又渴了。想喝冰可乐。喝着白开水 告诉自己这是新推出的可乐品种。可你妹的乐。可乐会这么平淡无期的味道吗？这么平淡我还不如喝白开水。 我在这里,,2013/1/11 23:59,non-rumor
尼玛坑爹的KFC满10元送1可乐，我被送了4杯！加上套餐里本来就有的1杯，晚上我被喝了5杯可乐！！！ 我在,;回复@我是茵:;回复@水的时代:说是就这五天;,2013/1/11 23:59,non-rumor
小手拉大手，暖暖，满满的都是爱，想你啊@可乐就不加冰，没你的日子真难熬啊  ,,2013/1/11 23:59,non-rumor
#南昌化妆师培训#【乳房的爱恨食物】为了关爱自己的乳房，应多吃的食物：1、大豆。2、食用菌类。3、海带。4、坚果、种子类食物。5、鱼类及海产品。6、牛奶及乳制品。7、各色水果。8、蔬菜。9、谷类。为了乳房健康应该少吃的食物：1、盐和快餐食品。2、肉类。3、咖啡、可乐。官网http,//@南昌帮: mm果断收藏;//@南昌帮:mm果断收藏;,2013/1/11 23:59,non-rumor
小肯买满10元免费送小可乐，热豆浆，甜筒，热咖啡，四选一！买个全家桶送7杯小可乐，喝可乐喝到饱，送东西送到顾客怕…真心累吖。  ,回复@duoduocw:;真系辛苦啊了;亲，你可以选择不要啊，不送你又嫌贵，送你又嫌多，体谅一下别人的不容易吧;,2013/1/11 23:59,non-rumor
瞬间想喝可乐，然后叫了个KFC，那个送外卖的应该会想杀了我吧，哈哈哈哈  ,哈哈;有我风范;缺德;,2013/1/11 23:58,non-rumor
好女人修炼：1，愤怒的时候，数到30，再说话。2，喜欢的东西自己努力买，不要指望别人送。3，永远不会再有第二个男人像爸爸这样爱你，所以最爱的男人当然是爸爸。4，不要认为找个有钱男人就什么都有了。世界上年轻的女孩子，多的就像货柜上的可乐，喝不喝都无所谓。5，看透的时候，假装没看透。  原图 ,,2013/1/11 23:58,non-rumor
我们在同一个地方生活，就不应该擦肩而过。我在#可乐公寓#创建了陌陌群组【妹子是你掉的砖头吗？】，群号11091727，等你加入。http,,2013/1/11 23:57,non-rumor
"晚上觉得冷,吃了几块巧克力.脸上马上就发了.基本可以判断,我的过敏源扩大了,以前吃巧克力不会过敏.所以,我打算忌咖啡,巧克力,可可,可乐等食品一段时间,顺便把面包,馒头,包子也忌了(医生让我忌面食我一直没能忌掉).看看过敏情况是否会好转.【先让我把早上买的菠萝包吃掉[lt切克闹]  ",回复@肚肚style:P.S. 免疫力不好的话不要经常熬夜~;回复@lobtail:好的，我下载一个XD;推荐你个活法儿网的过日子程序，有不少食物的特性介绍~;,2013/1/11 23:57,non-rumor
冬季感冒分为风寒、风热两种，风寒感冒表现为怕冷、出汗少、咳嗽等；风热感冒表现为鼻塞、痰稠、爱口渴。姜丝可乐只对风寒感冒有效，风热感冒患者喝了适得其反。大枣姜汤可以改善女性手脚冰凉的症状，对治疗寒凉引起的胃病也非常有效，但不适于热性体质的人喝，且大枣糖分高，糖尿病患者也不宜服用。  ,,2013/1/11 23:57,non-rumor
【饮酒千万别兑饮料】很多人喝酒时，喜欢兑点碳酸饮料。比如红酒加雪碧，啤酒加可乐等，以为这样酒被“稀释”了，可以降低“酒劲”！其实不然，因为酒精在碳酸的作用下，很容易通过血脑屏障进入脑内，造成伤害。饮用会影响健康，导致肥胖和其他慢性病。为了亲朋好友的健康，赶紧@ 他们！  原图 ,还有不同的酒也不能混着喝;什么叫伪科学，这就是典型。建议原PO主去申请诺贝尔奖，以后脑科恶性肿瘤患者一律用碳酸饮料送服药物以促进吸收。傻逼PO主，给你扫盲下，能否通过血脑屏障，只跟分子量有关，跟其他完全无关，你若能证明有关你就发了，那么多科学家都解决不了的问题给你解决了。傻逼无极限！ @博物格子间 快来看傻逼;注意吧;,2013/3/6 11:02,non-rumor
"喝太多可乐,躺了一小时了,还倍儿清醒，这太不像我风格了幸好明天不用早起  ",回复@蘑菇蘑菇毒蘑菇:三八节。。要放半天哦;回复@Takumiya:我没等到排名就睡着了;回复@徐风:要上班啊。。;,2013/3/7 23:59,non-rumor
@可乐妈_Serena 大城市就是不一样啊，房子好贵啊，另外那谁，shu辣叔可想你了，他要去找你玩去  ,哈哈。让shula叔直接给我电联！你是有钱人，米兰的房子都不适合你;,2013/3/7 23:59,non-rumor
#韩国物价#想了解韩国物价？看看韩国大卖场里水果、零食、饮料、牛奶都卖多少钱吧！一个西瓜约RMB 152，一个哈密瓜约RMB 98，一串香蕉约RMB 28，一盒草莓约RMB 40，一袋苹果约RMB 35，一包薯片约RMB 7，一盒巧克力派约RMB 38，1盒牛奶RMB 14，一罐香蕉奶约RMB 4，1.8ℓ可乐RMB 14。你觉得贵吗？  原图 ,@谭霞芬 去吃水果就悲剧了;@贤旭love_;回复@弄面孔上有屎粒fanning:你是想说keng qiang na吧！;,2013/3/7 17:59,non-rumor
桥头bp加40升93，送可乐，昆仑山 我在这里,回复@小希_西西:没有那么贵吧，只是水一瓶而儿;回复@肥婆粒:我地啊，长期有野送的，只不过我觉得bp的油好似无甘赖烧，依家好少去加;回复@恋语如锋:好像十五！;,2013/3/8 23:59,non-rumor
是不是觉得自己特心酸，你去试试到天桥底下打一夜地铺；是不是觉得自己特艰难，你去试试到工地上挑一天黄钻；是不是觉得自己特窝囊，你去试试到大街上翻垃圾桶找可乐瓶。你现在过得太苦，是因为过去活得太好。真得太累了，就好好睡上一觉，醒来再干，没有太子命就别把自己当少爷！@law霸闹来  原图 ,,2013/3/8 23:59,non-rumor
 @张哆啦何A梦 @可乐可以加冰了 我们到啦！你们早点睡觉，晚安！ 我在,回复@可乐可以加冰了:意料中的！肯定是安排好了的，她资历最短，她不淘汰谁淘汰！;尚文杰着淘汰了;,2013/3/8 23:58,non-rumor
唉，点解5饮得酒，3度的水果酒，头痛的像喝了几杯白酒。。。好弱，以后不碰，别逼我，帮我点支可乐好了 我在,回复@胡尼玛撸贝斯煲糖水:听说有，喝前喝一勺纯的;回复@周嘉琦很想很努力:有用吗？;喝蜜糖;,2013/3/8 23:58,non-rumor
收藏了 //【喝可乐吃炸鸡易刺激雌激素分泌】http,,2013/3/8 23:58,non-rumor
每次他们一起出去玩，她总会买可乐给他喝，他说为什么你每次都只买可乐呢？她笑笑说，因为可乐和恋爱是好朋友，我希望它冒着气泡跳跃在你的胸膛里，去帮我问问你的心，到底喜不喜欢我！从此他不再喝可乐。后来可乐告诉我了，你不喜欢它也不喜欢我。  原图 ,,2013/3/8 23:58,non-rumor
【可口可乐的经典包装】左至右依次为：1899年 – 1900年 – 1915年 – 1916年 – 1957年 – 1986年。（1899年，即清朝光绪二十五年~OMG！）  ,,2013/3/8 23:57,non-rumor
赶在12点前离开公司了.... 的士司机看我这么悲催的加完班 很可爱的祝我节日快乐~... 还要送我一瓶可乐 还让我回家必须吃两个味道的方便面庆祝一下...... 我连走路的力气都没有了 怎么煮泡面... finally i can have a rest!!! what a day today!!  ,回复@Daisy飘飘飘:哦 你还有吃饭喝二两的习惯呢;回复@庄儿妹:没有了 都喝完了;回复@Daisy飘飘飘:猜你肯定备着 少喝一点;,2013/3/8 23:57,non-rumor
这就是终极。。。坐等更新。。。@sneaker-fax @其实我是百事可乐啊喂  原图 ,大丧尸。。。;,2013/3/8 23:57,non-rumor
当好劳累的时候，一只烧春鸡+一杯可乐就OK了~哈哈~！我仲未霖到听晚带啥啊？怎么办？？  ,呵呵！没有就只有献吻了;,2013/3/8 23:57,non-rumor
昏暗的烛光，牛X的骰子，一半的可乐，微醺的人们，我们在寻找什么？？  原图 ,回复@艾妮玛活的很带感:好吧，有缘…;回复@黑猫警长小艾:哇哦，我们住的很近额。。。;回复@艾妮玛活的很带感:是吧，我家在楼上好吧;,2013/3/9 23:59,non-rumor
【可乐的六种妙用】①可乐放锅内煮沸可把锅底烧糊物质去除；②染发后颜色重，用点可乐洗头会让颜色变浅；③把首饰放可乐里用牙刷清洁，能让首饰重现光彩；④把可乐倒入水壶里一天后能清除残垢；⑤把可乐和番茄酱以一比一混合能够做出美味的烧烤酱；⑥可乐倒入马桶能洁厕。  ,,2013/3/9 23:59,non-rumor
"五分钟前刚把两个翅和两块原味鸡的皮, 还有一杯可乐塞进了肚儿里..... 哎, 肿么就辣么没起子呢我!!   ",,2013/3/9 23:59,non-rumor
" @熊小团1127  得血小板减少性紫癜 疾控中心找专家会诊的结论就是不排除疫苗引起的。这个病没有对症药物 只能吃激素维持（上图是可乐以前，下图是近照）。可乐妈说是进口疫苗，流感第二针赛诺菲巴斯德，打了疫苗以后出现血小板减少性紫癜。提醒：如果打了疫苗有不对劲的要及时上报....  
原始用户",,2013/3/9 23:59,non-rumor
"想念여의도的樱花林荫路,想念仁荷校园内樱花大道下弹着吉他唱着벚꽃엔딩的欧吧们~还十分十分怀念坐在樱花树下吃炸鸡喝可乐!~我想吃炸鸡!~ 我在",,2013/3/9 23:58,non-rumor
以后的国安球迷估计得弄个入会仪式 入会的都得宣誓 我志愿加入国安球迷协会 做到年年涨价不喊贵 场场都喝可乐水 不擦干净附近的椅子 绝不回家 每年都买一瓶酒 谁敢不遵守以上制度还说三道四 我绝对做个真北京人 真球迷 把这些矫情的人骂死。。。宣誓完毕 我在这里,,2013/3/9 23:58,non-rumor
谢谢你们，让我觉得很幸福@七年-走起 @可乐的盛夏光年 @vamos8 @婧小七  ,回复@易大胖纸:[呵呵]谢谢;生快，生快。;回复@可乐的盛夏光年:屁！;,2013/3/9 23:58,non-rumor
从下午到现在 一没注意喝了5瓶可乐。。。以后得慎重 我在,,2013/3/10 23:59,non-rumor
 你什么时候能把可乐喝到这个境界，你就成功了！  http,,2013/3/10 23:58,non-rumor
今天去亚马逊下单，满150减30，可乐了！于是把计划买的买了，没计划买的也买了，刚才发现计划买的漏掉了一本。我会再回来的[淚][淚]  ,回覆@不死之灵魂:哈哈~也算是看了好久了~就是漏了一本~;回覆@臭p红:我看的可杂啦！泰戈尔诗集，欧亨利小说集，看见，寻路中国，致我们逝去的青春;求介绍;,2013/3/10 23:58,non-rumor
十杯水都不如一瓶百事可乐可乐 好求口渴  ,晓得了哈！;回复@霍渣渣:人才市场我还没去过，你去搞哈嘛！;回复@欢欢欢欢huan:嗯但是人才市场呢我觉得网上的很难等的感觉;,2013/3/10 23:58,non-rumor
